,LAT,LNG,COMUNA,Tipo_Accid,Causa_CON,Tipo_CONA,Fallecidos,Graves,Menos_Grav,Leves,Hora,Fecha
4009,-20.2365343,-70.1420811,IQUIQUE,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,10:00:00,2020-08-22
4010,-20.2379088,-70.1271838,IQUIQUE,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,03:55:00,2020-08-25
4011,-20.2803997,-70.0828714,ALTO HOSPICIO,COLISION,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,18:00:00,2020-08-15
4012,-20.2776152,-70.0986886,ALTO HOSPICIO,CHOQUE,OTRAS CAUSAS,CHOQUE,0,0,0,0,15:15:00,2020-08-19
4013,-20.267157,-70.0997205,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,19:15:00,2020-08-22
4014,-20.254088,-70.132876,IQUIQUE,COLISION LATERAL,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:15:00,2020-08-29
4015,-20.2339386,-70.1282734,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,1,1,15:05:00,2020-08-29
4016,-20.2197049,-70.1437707,IQUIQUE,CHOQUE FRENTE/LADO,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,1,21:15:00,2020-08-21
4017,-20.2269962,-70.1354064,IQUIQUE,CHOQUE FRONTAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,1,15:20:00,2020-08-23
4018,-20.2173202,-70.1401846,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,17:45:00,2020-08-26
4019,-20.2195058,-70.1475571,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,20:15:00,2020-08-27
4020,-20.2201543,-70.1353452,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,4,19:40:00,2020-08-28
4021,-20.2182922,-70.1521233,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,09:00:00,2020-10-11
4022,-20.2621951,-70.1034517,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,02:20:00,2020-08-23
4023,-20.2738569,-70.0987992,ALTO HOSPICIO,CHOQUE,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,2,08:10:00,2020-08-23
4024,-20.2897322,-70.1039479,ALTO HOSPICIO,ATROPELLO,DESOBEDIENCIA A SEÑALIZACION,ATROPELLO,0,0,1,0,21:00:00,2020-08-25
4025,-20.2485197,-70.1034382,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,18:30:00,2020-08-26
4026,-20.2345649,-70.1323307,IQUIQUE,COLISION,PERDIDA CONTROL VEHICULO,COLISION,0,0,0,0,08:15:00,2020-09-03
4027,-20.2582805,-70.1300712,IQUIQUE,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,21:00:00,2020-09-07
4028,-20.2779998,-70.1244181,IQUIQUE,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,2,18:35:00,2020-09-10
4029,-20.2368335,-70.1393738,IQUIQUE,VOLCADURA,PERDIDA CONTROL VEHICULO,VOLCADURA,0,0,0,1,22:00:00,2020-09-10
4030,-20.2206303,-70.146763,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,13:15:00,2020-09-07
4031,-20.2257263,-70.1381611,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,3,08:25:00,2020-09-10
4032,-20.2177738,-70.1485842,IQUIQUE,COLISION POR ALCANCE,OTRAS CAUSAS,COLISION,0,0,0,0,10:50:00,2020-09-08
4033,-20.2116941,-70.1449025,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,20:30:00,2020-09-12
4034,-20.2409973,-70.1301422,IQUIQUE,CHOQUE FRENTE/LADO,OTRAS CAUSAS,CHOQUE,0,0,0,0,13:00:00,2020-09-12
4035,-20.2172018,-70.1419493,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,11:30:00,2020-09-15
4036,-20.2229403,-70.1474744,IQUIQUE,CHOQUE FRENTE/POSTERIOR,OTRAS CAUSAS,CHOQUE,0,0,0,0,11:00:00,2020-09-11
4037,-20.2599935,-70.0966835,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,09:30:00,2020-09-06
4038,-20.264018,-70.1043898,ALTO HOSPICIO,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,15:30:00,2020-09-07
4039,-20.2915205,-70.1046077,ALTO HOSPICIO,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,VOLCADURA,0,0,0,4,20:00:00,2020-09-05
4040,-20.278081,-70.0893416,ALTO HOSPICIO,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,15:00:00,2020-09-14
4041,-20.2686722,-70.1049169,ALTO HOSPICIO,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,10:30:00,2020-09-13
4042,-20.2842558,-70.1011478,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,1,09:00:00,2020-09-22
4043,-20.2755948,-70.080042,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,21:35:00,2020-09-22
4044,-20.2647266,-70.1050322,ALTO HOSPICIO,CHOQUE,DESOBEDIENCIA A SEÑALIZACION,CHOQUE,0,0,0,0,12:20:00,2020-09-23
4045,-20.2311904,-70.1302093,IQUIQUE,CHOQUE LADO/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,11:50:00,2020-09-19
4046,-20.2187327,-70.1453448,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,18:30:00,2020-09-24
4047,-20.2187327,-70.1453448,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,15:45:00,2020-09-25
4048,-20.2382135,-70.1286667,IQUIQUE,CHOQUE,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,22:49:00,2020-09-16
4049,-20.2328698,-70.139441,IQUIQUE,CHOQUE,OTRAS CAUSAS,CHOQUE,0,0,0,0,15:30:00,2020-09-17
4050,-20.2183664,-70.1554191,IQUIQUE,CHOQUE,OTRAS CAUSAS,CHOQUE,0,0,0,0,07:45:00,2020-09-19
4051,-20.2581607,-70.1310051,IQUIQUE,CHOQUE,OTRAS CAUSAS,CHOQUE,0,0,0,0,02:00:00,2020-09-22
4052,-20.2575977,-70.1292954,IQUIQUE,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,00:05:00,2020-09-24
4053,-20.2747463,-70.0865073,ALTO HOSPICIO,CHOQUE FRONTAL,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,10:00:00,2020-09-25
4054,-20.2118825,-70.1425294,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,17:50:00,2020-09-30
4055,-20.2721122,-70.1000249,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,1,0,17:00:00,2020-09-24
4056,-20.2628105,-70.0791408,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,07:50:00,2020-09-28
4057,-20.2225943,-70.1467518,IQUIQUE,CHOQUE POSTERIOR/FRENTE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,11:00:00,2020-10-01
4058,-20.275363,-70.0908362,ALTO HOSPICIO,COLISION,CAUSAS NO DETERMINADAS,COLISION,0,0,0,1,16:30:00,2020-10-01
4059,-20.277504,-70.124935,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,00:35:00,2020-10-12
4060,-20.2632992,-70.1075913,ALTO HOSPICIO,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,15:30:00,2020-10-02
4061,-20.2125699,-70.1537057,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,08:10:00,2020-10-06
4062,-20.290769,-70.1008955,ALTO HOSPICIO,COLISION,CAUSAS NO DETERMINADAS,COLISION,0,0,0,1,22:40:00,2020-10-02
4063,-20.2590625,-70.0735314,ALTO HOSPICIO,COLISION,FALLAS MECANICAS,COLISION,0,0,0,2,14:10:00,2020-10-04
4064,-20.2558128,-70.1336265,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,18:30:00,2020-10-04
4065,-20.255713,-70.1342417,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,20:30:00,2020-10-05
4066,-20.2652458,-70.0984537,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,10:00:00,2020-10-05
4067,-20.2736121,-70.0917381,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,12:00:00,2020-10-05
4068,-20.2815054,-70.0846839,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,14:10:00,2020-10-06
4069,-20.2763565,-70.1001686,ALTO HOSPICIO,CHOQUE FRENTE/LADO,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,19:45:00,2020-10-06
4070,-20.2801852,-70.1243222,IQUIQUE,ATROPELLO,CAUSAS NO DETERMINADAS,ATROPELLO,0,0,0,1,19:40:00,2020-10-09
4071,-20.2134898,-70.1310453,IQUIQUE,COLISION PERPENDICULAR,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,16:30:00,2020-10-09
4072,-20.2263023,-70.1376303,IQUIQUE,CHOQUE FRENTE/LADO,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,20:00:00,2020-10-12
4073,-20.2201278,-70.1361812,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,18:00:00,2020-10-06
4074,-20.2139934,-70.1485311,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,2,12:10:00,2020-10-14
4075,-20.2606876,-70.0956236,ALTO HOSPICIO,ATROPELLO,OTRAS CAUSAS,ATROPELLO,0,0,0,1,18:20:00,2020-10-14
4076,-20.2495998,-70.106074,ALTO HOSPICIO,COLISION,CAUSAS NO DETERMINADAS,COLISION,0,0,0,3,08:30:00,2020-10-13
4077,-20.2188278,-70.1436951,IQUIQUE,COLISION LATERAL,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,02:20:00,2020-10-16
4078,-20.2220188,-70.1377937,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,08:30:00,2020-10-16
4079,-20.2177736,-70.143625,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,17:20:00,2020-10-18
4080,-20.2123045,-70.1351794,IQUIQUE,COLISION PERPENDICULAR,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,08:45:00,2020-10-19
4081,-20.2131798,-70.1528114,IQUIQUE,CHOQUE LATERAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,11:14:00,2020-10-19
4082,-20.2248356,-70.1380641,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,19:00:00,2020-10-19
4083,-20.2956503,-70.1022103,ALTO HOSPICIO,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,23:30:00,2020-10-16
4084,-20.2603704,-70.1323614,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,18:10:00,2020-10-12
4085,-20.2693355,-70.1254094,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,17:10:00,2020-10-13
4086,-20.2611349,-70.124801,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,16:15:00,2020-10-19
4087,-20.2332604,-70.13765,IQUIQUE,ATROPELLO,OTRAS CAUSAS,ATROPELLO,0,1,0,0,09:30:00,2020-10-18
4088,-20.2736121,-70.0917381,ALTO HOSPICIO,CHOQUE,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,0,20:18:00,2020-11-14
4089,-20.2798817,-70.1298027,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,1,0,0,16:00:00,2020-11-13
4090,-20.2445158,-70.131685,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,19:30:00,2020-10-15
4091,-20.2391745,-70.1299367,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,18:52:00,2020-10-15
4092,-20.248044,-70.1251965,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,09:30:00,2020-10-16
4093,-20.2626251,-70.1247655,IQUIQUE,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,19:20:00,2020-10-17
4094,-20.2358522,-70.1357667,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,21:40:00,2020-10-17
4095,-20.2798817,-70.1298027,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,19:00:00,2020-10-17
4096,-20.238604,-70.1427771,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,1,13:45:00,2020-10-20
4097,-20.2620441,-70.1245355,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,13:00:00,2020-10-22
4098,-20.2598043,-70.0977919,ALTO HOSPICIO,COLISION,CAUSAS NO DETERMINADAS,COLISION,0,0,0,2,15:20:00,2020-10-25
4099,-20.2925294,-70.1251716,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,16:50:00,2020-10-25
4100,-20.2325448,-70.1358294,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,00:30:00,2020-10-26
4101,-20.2666181,-70.1028585,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,19:30:00,2020-10-28
4102,-20.2686827,-70.0918557,ALTO HOSPICIO,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,11:20:00,2020-10-25
4103,-20.2524174,-70.1271671,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,14:00:00,2020-10-30
4104,-20.2616614,-70.129137,IQUIQUE,ATROPELLO,OTRAS CAUSAS,ATROPELLO,0,0,0,1,21:09:00,2020-10-30
4105,-20.2464764,-70.1283501,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,14:00:00,2020-11-01
4106,-20.253475,-70.1296315,IQUIQUE,CHOQUE FRONTAL,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,1,0,16:45:00,2020-10-29
4107,-20.2610095,-70.1019627,ALTO HOSPICIO,COLISION FRONTAL,OTRAS CAUSAS,COLISION,0,0,0,0,18:50:00,2020-11-03
4108,-20.2684158,-70.1085656,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,18:50:00,2020-11-04
4109,-20.219226,-70.1371575,IQUIQUE,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,18:10:00,2020-10-22
4110,-20.2122754,-70.1453712,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,15:00:00,2020-10-23
4111,-20.255713,-70.1342417,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,18:25:00,2020-10-27
4112,-20.2126682,-70.1536026,IQUIQUE,CHOQUE POSTERIOR,FALLAS MECANICAS,CHOQUE,0,0,0,0,21:10:00,2020-10-30
4113,-20.2524174,-70.1271671,IQUIQUE,CHOQUE POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:00:00,2020-10-30
4114,-20.2110519,-70.1431517,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,1,0,18:00:00,2020-10-30
4115,-20.2159236,-70.1486187,IQUIQUE,CHOQUE LATERAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,08:05:00,2020-11-02
4116,-20.227256,-70.1298393,IQUIQUE,COLISION POR ALCANCE,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,08:30:00,2020-11-04
4117,-20.2307111,-70.1339227,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:30:00,2020-11-07
4118,-20.2197336,-70.1431759,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,17:00:00,2020-11-10
4119,-20.2784402,-70.0836831,ALTO HOSPICIO,COLISION,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,3,10:00:00,2020-11-09
4120,-20.2067534,-70.1452669,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,22:40:00,2020-11-12
4121,-20.2155912,-70.1383408,IQUIQUE,CHOQUE POSTERIOR/FRENTE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,12:20:00,2020-11-13
4122,-20.268615,-70.1049229,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,17:20:00,2020-11-09
4123,-20.2175783,-70.1361277,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,17:45:00,2020-11-16
4124,-20.246361,-70.1256452,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,22:00:00,2020-11-06
4125,-20.2334817,-70.1379182,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,5,14:30:00,2020-11-08
4126,-20.2800393,-70.0791757,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,00:20:00,2020-11-12
4127,-20.274133,-70.1264616,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,14:00:00,2020-11-11
4128,-20.2556007,-70.1335085,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,14:10:00,2020-11-11
4129,-20.2488518,-70.128074,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,07:50:00,2020-11-11
4130,-20.2348614,-70.1322503,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,16:30:00,2020-11-13
4131,-20.2621944,-70.1269978,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,1,12:10:00,2020-11-13
4132,-20.2426573,-70.142092,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,00:50:00,2020-11-13
4133,-20.2099054,-70.1358616,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,0,21:00:00,2020-11-15
4134,-20.25145,-70.1319383,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,2,23:50:00,2020-11-17
4135,-20.2644853,-70.1246063,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,2,09:00:00,2020-11-19
4136,-20.2110955,-70.1424753,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,1,20:18:00,2020-11-18
4137,-20.2235527,-70.1509644,IQUIQUE,CHOQUE FRONTAL,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,1,14:10:00,2020-11-19
4138,-20.229928,-70.13748,IQUIQUE,COLISION POR ALCANCE,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,21:15:00,2020-11-19
4139,-20.2252267,-70.1492608,IQUIQUE,CHOQUE POSTERIOR,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,14:15:00,2020-11-20
4140,-20.25145,-70.1319383,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,1,09:00:00,2020-11-20
4141,-20.2154172,-70.1410495,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,1,0,0,17:30:00,2020-11-21
4142,-20.2431573,-70.1421653,IQUIQUE,ATROPELLO,OTRAS CAUSAS,ATROPELLO,0,0,0,1,21:15:00,2020-11-21
4143,-20.2192459,-70.1362402,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,1,0,0,22:30:00,2020-11-22
4144,-20.2626251,-70.1247655,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,1,05:40:00,2020-11-21
4145,-20.25145,-70.1319383,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,17:30:00,2020-11-23
4146,-20.2065187,-70.1463349,IQUIQUE,CHOQUE LATERAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,18:50:00,2020-11-23
4147,-20.2307248,-70.1356851,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,11:00:00,2020-11-25
4148,-20.2195058,-70.1475571,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,0,08:55:00,2020-11-26
4149,-20.2561121,-70.1309733,IQUIQUE,CHOQUE FRONTAL,OTRAS CAUSAS,CHOQUE,0,0,0,1,02:10:00,2020-11-26
4150,-20.2113368,-70.1502733,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,12:19:00,2020-11-27
4151,-20.255963,-70.129139,IQUIQUE,CHOQUE FRENTE/POSTERIOR,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,18:00:00,2020-11-27
4152,-20.2624201,-70.1306228,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,17:00:00,2020-11-26
4153,-20.2441837,-70.1409449,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,19:30:00,2020-11-27
4154,-20.2776575,-70.1084981,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,13:20:00,2020-11-16
4155,-20.2471663,-70.1324514,IQUIQUE,COLISION FRONTAL,OTRAS CAUSAS,COLISION,0,0,0,0,17:30:00,2020-11-27
4156,-20.2489452,-70.1028665,ALTO HOSPICIO,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,03:30:00,2020-11-17
4157,-20.2788061,-70.1051602,ALTO HOSPICIO,COLISION,PERDIDA CONTROL VEHICULO,COLISION,0,0,0,0,13:15:00,2020-11-17
4158,-20.2409532,-70.1449725,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,20:40:00,2020-11-27
4159,-20.2560403,-70.1288582,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,23:00:00,2020-11-28
4160,-20.2464084,-70.131271,IQUIQUE,COLISION,OTRAS CAUSAS,COLISION,0,0,0,0,12:45:00,2020-11-30
4161,-20.291247,-70.0955716,ALTO HOSPICIO,CHOQUE,ALCOHOL EN CONDUCTOR,CHOQUE,0,0,0,1,15:20:00,2020-11-17
4162,-20.2686827,-70.0918557,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,20:55:00,2020-11-18
4163,-20.2996325,-70.1083457,ALTO HOSPICIO,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,19:05:00,2020-11-26
4164,-20.285025,-70.0948182,ALTO HOSPICIO,COLISION,PERDIDA CONTROL VEHICULO,COLISION,0,0,0,0,10:30:00,2020-11-27
4165,-20.2686722,-70.1049169,ALTO HOSPICIO,COLISION,IMPRUDENCIA DEL CONDUCTOR,COLISION,0,0,0,0,15:30:00,2020-11-21
4166,-20.274532,-70.0925006,ALTO HOSPICIO,ATROPELLO,CAUSAS NO DETERMINADAS,ATROPELLO,0,0,0,1,15:00:00,2020-11-23
4167,-20.2789313,-70.1071949,ALTO HOSPICIO,CHOQUE,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,21:15:00,2020-11-21
4168,-20.2278591,-70.131733,IQUIQUE,COLISION,CAUSAS NO DETERMINADAS,COLISION,0,0,0,0,09:40:00,2020-11-27
4169,-20.268299,-70.1018888,ALTO HOSPICIO,COLISION,ALCOHOL EN CONDUCTOR,COLISION,0,0,0,2,07:30:00,2020-11-29
4170,-20.2686827,-70.0918557,ALTO HOSPICIO,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,0,14:40:00,2020-12-04
4171,-20.225624,-70.1425042,IQUIQUE,CHOQUE FRENTE/POSTERIOR,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,13:50:00,2020-11-29
4172,-20.2127063,-70.1338548,IQUIQUE,ATROPELLO,ALCOHOL EN PEATON,ATROPELLO,0,1,0,0,02:00:00,2020-12-02
4173,-20.2123276,-70.1388332,IQUIQUE,CHOQUE POSTERIOR/FRENTE,IMPRUDENCIA DEL CONDUCTOR,CHOQUE,0,0,0,0,14:00:00,2020-09-29
4174,-20.2283418,-70.1344502,IQUIQUE,CHOQUE FRONTAL,CAUSAS NO DETERMINADAS,CHOQUE,0,0,0,0,23:40:00,2020-12-05
4175,-20.2544475,-70.1292669,IQUIQUE,CHOQUE,PERDIDA CONTROL VEHICULO,CHOQUE,0,0,0,1,09:15:00,2020-01-03
4176,-20.2279008,-70.1354882,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,09:50:00,2020-12-06
4177,-20.2242824,-70.1497655,IQUIQUE,COLISION PERPENDICULAR,DESOBEDIENCIA A SEÑALIZACION,COLISION,0,0,0,2,12:55:00,2020-12-06
4178,-20.2460112,-70.1386955,IQUIQUE,COLISION FRONTAL,OTRAS CAUSAS,COLISION,0,0,0,0,12:00:00,2020-12-06
4179,-20.2143933,-70.1344376,IQUIQUE,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ATROPELLO,0,0,0,1,19:10:00,2020-12-07
