,Fecha,Hora,Comuna,Accidentes,Causas,Muertos,Graves,Menos Graves,Leves,Ilesos,Urbano/Rural,Latitud,Longitud
14592,13/11/2018,08:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2115901,-70.1484112
14593,13/11/2018,12:10,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2182824,-70.1529419
14594,13/11/2018,15:15,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,-20.2317464,-70.1357654
14595,13/11/2018,17:15,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,-20.265889,-70.1230257
14596,13/11/2018,18:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,-20.2180007,-70.1392298
14597,13/11/2018,20:07,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2626251,-70.1247655
14598,14/11/2018,00:15,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,3,URBANO,-20.2490984,-70.1252866
14599,14/11/2018,07:53,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2662177,-70.1024209
14600,14/11/2018,10:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2557094,-70.1339679
14601,14/11/2018,11:15,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2307033,-70.1356692
14602,14/11/2018,13:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2063726,-70.1306179
14603,14/11/2018,13:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2455526,-70.1292691
14604,14/11/2018,18:50,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.244478,-70.1410328
14605,14/11/2018,22:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2252385,-70.1304348
14606,14/11/2018,22:30,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
14607,15/11/2018,11:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
14608,15/11/2018,11:30,ALTO HOSPICIO,Atropello,"Vehiculo en retroceso, conducir",0,0,0,1,1,URBANO,-20.2776575,-70.1084981
14609,15/11/2018,13:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
14610,15/11/2018,13:15,ALTO HOSPICIO,Choque,"Adelantamiento en cruce, curva, cuesta, puente",0,0,0,0,1,URBANO,-20.2686722,-70.1049169
14611,15/11/2018,18:00,IQUIQUE,Atropello,Causas no determinadas,0,1,0,0,0,URBANO,-20.2325448,-70.1358294
14613,16/11/2018,09:00,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2897322,-70.1039479
14614,16/11/2018,11:13,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2451903,-70.1349802
14615,16/11/2018,12:15,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
14617,16/11/2018,16:20,POZO ALMONTE,Volcadura,Velocidad no razonable ni prudente,0,0,0,1,0,RURAL,-20.2570503,-69.7857064
14618,16/11/2018,19:30,HUARA,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,RURAL,-19.995924,-69.7712417
14619,16/11/2018,20:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2484469,-70.1381101
14620,16/11/2018,20:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,-20.2498961,-70.1275957
14621,16/11/2018,20:15,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2249004,-70.1370717
14622,16/11/2018,21:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,-20.2440491,-70.1405831
14623,16/11/2018,21:15,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2374931,-70.1298787
14624,16/11/2018,21:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,-20.2248356,-70.1380641
14625,17/11/2018,04:20,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2374219,-70.1391931
14626,17/11/2018,11:50,ALTO HOSPICIO,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,2,2,URBANO,-20.2686722,-70.1049169
14627,17/11/2018,12:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2247382,-70.139754
14628,17/11/2018,15:25,POZO ALMONTE,Choque,Conducción no atento condiciones transito momento,1,0,0,0,4,RURAL,-20.2570503,-69.7857064
14629,17/11/2018,15:30,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2711142,-70.0943765
14630,17/11/2018,18:29,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
14631,17/11/2018,18:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
14632,17/11/2018,20:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2212514,-70.1355322
14633,17/11/2018,21:00,IQUIQUE,Volcadura,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2484469,-70.1381101
14634,17/11/2018,22:50,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,2,URBANO,-20.2219834,-70.1395828
14635,18/11/2018,02:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2386149,-70.1391015
14636,18/11/2018,03:15,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2246339,-70.1419103
14637,18/11/2018,19:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2381169,-70.1496265
14638,18/11/2018,21:50,POZO ALMONTE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-20.2570503,-69.7857064
14639,18/11/2018,22:00,ALTO HOSPICIO,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,RURAL,-20.2686722,-70.1049169
14640,19/11/2018,05:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,-20.2135226,-70.1485122
14641,19/11/2018,07:45,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,-20.2464084,-70.131271
14642,19/11/2018,11:00,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,1,0,RURAL,-20.2686722,-70.1049169
14643,19/11/2018,15:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2468369,-70.1329274
14644,19/11/2018,15:30,IQUIQUE,Choque,"Vehiculo en retroceso, conducir",0,0,0,0,1,URBANO,-20.2162049,-70.1418754
14645,19/11/2018,19:20,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
14646,19/11/2018,21:00,IQUIQUE,Choque,Otras causas,0,0,0,0,1,URBANO,-20.2133583,-70.1388275
14647,20/11/2018,01:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2487975,-70.1346724
14648,20/11/2018,04:10,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,-20.2188278,-70.1436951
14649,20/11/2018,10:00,ALTO HOSPICIO,Volcadura,Otras causas,0,0,0,1,0,URBANO,-20.2901059,-70.1042119
14650,20/11/2018,11:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2485799,-70.1307633
14651,20/11/2018,13:00,IQUIQUE,Choque,"Fallas mecánicas, frenos",0,0,0,0,1,URBANO,-20.2751843,-70.125346
14652,20/11/2018,23:15,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,1,URBANO,-20.2275957,-70.1426209
14653,21/11/2018,08:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2226338,-70.133331
14654,21/11/2018,08:40,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,1,0,URBANO,-20.2684928,-70.125358
14655,21/11/2018,09:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2448205,-70.1266967
14656,21/11/2018,13:30,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2273588,-70.1480139
14657,21/11/2018,15:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2229612,-70.135624
14658,21/11/2018,16:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.260932,-70.1275669
14659,21/11/2018,18:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2543166,-70.1260602
14660,21/11/2018,19:00,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,2,URBANO,-20.223578,-70.1440132
14661,22/11/2018,08:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,1,0,1,URBANO,-20.2248356,-70.1380641
14662,22/11/2018,09:20,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,-20.2466747,-70.1321136
14663,22/11/2018,09:45,ALTO HOSPICIO,Caída,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,-20.2612611,-70.1017849
14664,22/11/2018,13:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.223289,-70.1513691
14665,22/11/2018,16:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2162049,-70.1418754
14666,23/11/2018,03:00,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,3,URBANO,-20.2617337,-70.1290955
14667,23/11/2018,12:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,-20.2405368,-70.1389187
14668,23/11/2018,12:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2111333,-70.1416166
14669,23/11/2018,12:50,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,-20.2686722,-70.1049169
14670,23/11/2018,19:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,-20.2157202,-70.135764
14671,23/11/2018,20:45,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,RURAL,-20.2307033,-70.1356692
14672,23/11/2018,22:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2227166,-70.1417354
14673,23/11/2018,22:15,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,1,0,2,URBANO,-20.245836,-70.1401573
14674,24/11/2018,02:05,ALTO HOSPICIO,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
14675,24/11/2018,08:00,HUARA,Choque,Perdida control vehículo,0,0,0,1,2,RURAL,-19.995924,-69.7712417
14676,24/11/2018,08:00,CAMINA,Choque,Otras causas,0,1,0,0,1,RURAL,-19.3110655,-69.4269996
14677,24/11/2018,11:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.218536,-70.1488892
14678,24/11/2018,12:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2307248,-70.1356851
14679,24/11/2018,20:00,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,0,1,RURAL,-20.2686722,-70.1049169
14680,24/11/2018,20:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
14681,25/11/2018,06:20,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,1,4,URBANO,-20.2008047,-70.1331312
14682,25/11/2018,12:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2484469,-70.1381101
14683,25/11/2018,15:10,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,2,2,URBANO,-20.2821806,-70.1270215
14684,25/11/2018,18:40,COLCHANE,Volcadura,Perdida control vehículo,0,1,0,0,0,RURAL,-19.2761393,-68.6388049
14685,25/11/2018,23:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.230635,-70.1376267
14686,26/11/2018,04:25,ALTO HOSPICIO,Atropello,Causas no determinadas,1,0,0,0,1,URBANO,-20.2856515,-70.1024192
14687,26/11/2018,05:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2307033,-70.1356692
14688,26/11/2018,08:45,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,-20.2285352,-70.1461119
14690,26/11/2018,14:00,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2217183,-70.1444324
14691,26/11/2018,16:40,HUARA,Choque,"Condiciones físicas deficientes (cansancio, sueño)",0,0,0,1,0,RURAL,-19.995924,-69.7712417
14692,27/11/2018,03:30,ALTO HOSPICIO,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,0,1,URBANO,-20.2901059,-70.1042119
14693,28/11/2018,09:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2197049,-70.1437707
14694,28/11/2018,10:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2246339,-70.1419103
14695,28/11/2018,11:45,HUARA,Volcadura,"Condiciones físicas deficientes (cansancio, sueño)",0,1,0,2,1,RURAL,-19.995924,-69.7712417
14696,28/11/2018,13:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,2,1,URBANO,-20.2542691,-70.1314071
14697,28/11/2018,14:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2236518,-70.1423787
14698,28/11/2018,15:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,2,URBANO,-20.2213589,-70.1504909
14699,28/11/2018,16:25,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,2,URBANO,-20.2307033,-70.1356692
14700,28/11/2018,18:45,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,-20.2191966,-70.1529769
14701,28/11/2018,19:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,1,URBANO,-20.2188278,-70.1436951
14702,28/11/2018,21:15,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,0,URBANO,-20.2620837,-70.1037992
14703,29/11/2018,10:45,IQUIQUE,Choque,"Fallas mecánicas, frenos",0,0,0,1,2,URBANO,-20.2111333,-70.1416166
14704,29/11/2018,12:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2049542,-70.1369169
14705,29/11/2018,17:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307033,-70.1356692
14706,30/11/2018,06:55,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2901059,-70.1042119
14708,30/11/2018,10:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,-20.2307033,-70.1356692
14709,30/11/2018,12:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2201814,-70.1349026
14710,30/11/2018,14:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2626251,-70.1247655
14711,30/11/2018,17:00,IQUIQUE,Choque,Perdida control vehículo,1,0,0,0,0,RURAL,-20.2307033,-70.1356692
14712,30/11/2018,19:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2403508,-70.1374555
14713,01/12/2018,01:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2379358,-70.1322064
14714,01/12/2018,05:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2307248,-70.1356851
14715,01/12/2018,06:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.244478,-70.1410328
14716,01/12/2018,13:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2446862,-70.1325614
14717,01/12/2018,14:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2111906,-70.1384119
14718,01/12/2018,14:00,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2686722,-70.1049169
14719,01/12/2018,20:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,RURAL,-20.2307033,-70.1356692
14720,02/12/2018,02:45,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2903898,-70.1256724
14721,02/12/2018,10:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2289249,-70.137476
14722,02/12/2018,13:10,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,3,0,URBANO,-20.3365124,-69.6562096
14723,02/12/2018,16:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2413654,-70.1287128
14724,02/12/2018,17:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2284887,-70.1472088
14726,02/12/2018,22:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,-20.2462883,-70.1301641
14727,02/12/2018,23:50,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,-20.2913043,-70.0901209
14728,03/12/2018,00:20,HUARA,Choque,Perdida control vehículo,0,0,0,1,0,RURAL,-19.995924,-69.7712417
14729,03/12/2018,08:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2306665,-70.1371297
14730,03/12/2018,08:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,0,URBANO,-20.2266523,-70.1411667
14731,03/12/2018,12:10,ALTO HOSPICIO,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.2686722,-70.1049169
14732,03/12/2018,13:15,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,0,URBANO,-20.2189238,-70.1420816
14733,03/12/2018,15:30,HUARA,Colisión,Conducción no atento condiciones transito momento,0,0,0,3,3,RURAL,-19.995924,-69.7712417
14734,03/12/2018,16:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,5,0,URBANO,-20.2599382,-70.1249083
14735,03/12/2018,19:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,-20.255036,-70.1327603
14736,03/12/2018,20:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,0,URBANO,-20.2306665,-70.1371297
14738,04/12/2018,00:15,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,-20.2195518,-70.1467191
14739,04/12/2018,08:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2387414,-70.1320056
14740,04/12/2018,12:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2111906,-70.1384119
14741,04/12/2018,15:15,IQUIQUE,Colisión,Conducción bajo la influencia del alcohol,0,0,0,1,1,URBANO,-20.2307033,-70.1356692
14742,04/12/2018,19:00,POZO ALMONTE,Volcadura,Perdida control vehículo,0,0,0,1,0,RURAL,-20.2570503,-69.7857064
14743,04/12/2018,19:00,IQUIQUE,Choque,"Fallas mecánicas, frenos",0,0,0,0,1,URBANO,-20.2307033,-70.1356692
14744,05/12/2018,08:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,-20.2507313,-70.1286646
14745,05/12/2018,13:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2158858,-70.1514135
14746,05/12/2018,14:20,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2254732,-70.1318466
14748,05/12/2018,14:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,-20.2621944,-70.1269978
14749,05/12/2018,14:40,HUARA,Volcadura,"Condiciones físicas deficientes (cansancio, sueño)",0,2,0,2,0,RURAL,-19.995924,-69.7712417
14750,05/12/2018,15:15,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,1,1,URBANO,-20.2625059,-70.130789
14751,05/12/2018,20:30,IQUIQUE,Atropello,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,-20.2111906,-70.1384119
14752,05/12/2018,21:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2543166,-70.1260602
14753,06/12/2018,00:30,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,3,0,URBANO,-20.2201278,-70.1361812
14754,06/12/2018,01:20,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,RURAL,-20.2686722,-70.1049169
14755,06/12/2018,03:50,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,-20.2193218,-70.1347013
14756,06/12/2018,07:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,-20.2580968,-70.128044
14757,06/12/2018,15:55,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,3,URBANO,-20.2186578,-70.1466761
14759,06/12/2018,19:40,IQUIQUE,Atropello,"Señalización, desobedecer indicación carabinero servicio",0,0,0,1,0,RURAL,-20.2307033,-70.1356692
14760,07/12/2018,00:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2381169,-70.1496265
14761,07/12/2018,04:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,-20.2690149,-70.1044822
14762,07/12/2018,06:50,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,-20.2885751,-70.0840983
